"Name","First Name","Last Name","Title / Role","Email","Phone","Website","Address","City","State","Country","Industry","Description","LinkedIn","Twitter / X","Facebook","Instagram","Year Founded","Employees","Revenue","Source URL","Notes","Region","Services","Accreditations","Latitude","Longitude","Last Verified"
"Safespark Ltd","N/A","N/A","N/A","info@safesparkltd.com","01617061222 / 07772284813","https://www.safesparkltd.com","Unit 2 Waterloo Park Industrial Estate, Upper Brook Street, Stockport","Stockport","North West","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","North West","Commercial; Residential","OZEV authorised","53.40816510270272","-2.1510041810810816","2026-05-18"
"Safesparks Electrical Ltd","N/A","N/A","N/A","N/A","N/A","N/A","41 Walsall Street, Newport","Newport","Wales","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Wales","Commercial; Residential","OZEV authorised","51.5849620111111","-2.9760404793650803","2026-05-18"
"Salt Electrical Solutions Ltd","N/A","N/A","N/A","Saltelecsolutions@gmail.com","07802 791483","N/A","33 Chad Road, Bilston","Bilston","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.536586481250005","-2.0942614625000004","2026-05-18"
"Sam The Spark","N/A","N/A","N/A","samthespark@outlook.com","07715 296985","N/A","42 Richmond Hil, Luton","Luton","South East","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South East","Commercial; Residential","OZEV authorised","51.890158253125","-0.4077163609374999","2026-05-18"
"Scarbrook Electrical Ltd.","N/A","N/A","N/A","N/A","N/A","N/A","Unit 5 Jupiter Business Park, Bentley Road, Doncaster","Doncaster","Yorkshire & Humber","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Yorkshire & Humber","Commercial; Residential","OZEV authorised","53.53948816853933","-1.147997557303371","2026-05-18"
"Scott & Foggon Ltd","N/A","N/A","N/A","N/A","N/A","N/A","Unit 4 Oxnamrd, Jedburgh","Jedburgh","Scotland","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Scotland","Commercial; Residential","OZEV authorised","55.478065984615384","-2.5348030282051277","2026-05-18"
"SCS Installations Ltd","N/A","N/A","N/A","N/A","N/A","N/A","30 St Catherine Street, Gloucester","Gloucester","South West","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South West","Commercial; Residential","OZEV authorised","51.869902943999996","-2.2437801200000003","2026-05-18"
"SDM Electrical Ltd","N/A","N/A","N/A","info@sdmelectrical.com","07951 066848","N/A","4 LAVERY AVENUE, LARBERT, FALKIRK","FALKIRK","Scotland","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Scotland","Commercial; Residential","OZEV authorised","56.02165044761904","-3.8354049000000003","2026-05-18"
"Sean Ltd","N/A","N/A","N/A","sean@seanltd.co.uk","01792 439129","https://www.seanltd.co.uk","Unit 13 St Lukes Court, Clarke Way, Winch Wen Industrial Estate, Swansea","Swansea","Wales","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Wales","Commercial; Residential","OZEV authorised","51.6550635425","-3.900977069999999","2026-05-18"
"Securelex Ltd t/a Securlex Wiring Solutions","N/A","N/A","N/A","info@securelex.co.uk","01922235354 / 07756181817","https://www.securelex.co.uk","26 Lysways street, Walsall","Walsall","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.57888104782607","-1.9762458260869564","2026-05-18"
"SED Electrical Ltd","N/A","N/A","N/A","sean@sedevcharging.co.uk","02078 594548","https://www.SEDEVCHARGING.CO.UK","391 Liverpool Road, Islington, London","London","London","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","London","Commercial; Residential","OZEV authorised","51.544915772727265","-0.10788074545454548","2026-05-18"
"Select Electrical (GB) Ltd t/a Select Electrical","N/A","N/A","N/A","natalieh@select-electrical.com","01302 344402","https://www.select-electrical.com","Unit 1 Bridge Street,, Doncaster","Doncaster","Yorkshire & Humber","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Yorkshire & Humber","Commercial; Residential","OZEV authorised","53.51835391538462","-1.1422181153846156","2026-05-18"
"Select Electrical Services","N/A","N/A","N/A","info@selectelectricalservices.com","07774 272606","https://www.selectelectricalservices.com","185 Applegarth Avenue, Guildford","Guildford","South East","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South East","Commercial; Residential","OZEV authorised","51.24748705428571","-0.615403497142857","2026-05-18"
"Select Energy Services","N/A","N/A","N/A","N/A","N/A","N/A","7 Lord Street, Halifax","Halifax","Yorkshire & Humber","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Yorkshire & Humber","Commercial; Residential","OZEV authorised","53.72202579830511","-1.8649232983050847","2026-05-18"
"Selfcharge Ltd","N/A","N/A","N/A","contact@selfcharge.co.uk","08009 991533","https://www.selfcharge.co.uk","16 Newbridge Hill, Bath","Bath","South West","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South West","Commercial; Residential","OZEV authorised","51.38726313965513","-2.3913765689655166","2026-05-18"
"Sentor Electrical Services Ltd t/a Sentor Electrical Services","N/A","N/A","N/A","norman@sentor.co.uk","02890 662288","https://www.sentor.co.uk","22A Musgrave Park Industrial Estate, Stockmans Way, Belfast","Belfast","Northern Ireland","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Northern Ireland","Commercial; Residential","OZEV authorised","54.57043924078946","-5.983466123684209","2026-05-18"
"Sentridge Ltd","N/A","N/A","N/A","glen.hickman@sentridge.com","07866 986640","https://www.sentridge.com","45 Hood Street, Coventry, West Midlands","West Midlands","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.40907609999999","-1.4980073142857144","2026-05-18"
"Serennia Engineering and Design Ltd","N/A","N/A","N/A","N/A","N/A","https://www.serennia.co.uk","24 Haisbro Avenue, Newport","Newport","Wales","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Wales","Commercial; Residential","OZEV authorised","51.604542753125","-2.978746325000001","2026-05-18"
"Seron Electrical Services EV Energiser & Roberts Charging Systems","N/A","N/A","N/A","contact@seron.co.uk","07854 536263","https://www.seron.co.uk","23 Traeth Melyn, Deganwy","Deganwy","Wales","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Wales","Commercial; Residential","OZEV authorised","53.301947190909075","-3.8369809500000005","2026-05-18"
"SES Building Services Ltd","N/A","N/A","N/A","neil@sesbs.co.uk","N/A","https://www.sesbs.co.uk","115 Pope Lane, Penwortham, Preston","Preston","North West","United Kingdom","EV chargepoint installation","Commercial installations only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","North West","Commercial","OZEV authorised","53.73632927222222","-2.7216889055555553","2026-05-18"
"SES Design & Install","N/A","N/A","N/A","sesdesign_install@europe.com","07792 114423","N/A","21 Edinburgh Road, Walsall","Walsall","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.57594814473685","-1.9592885131578945","2026-05-18"
"SES Hereford Ltd","N/A","N/A","N/A","N/A","N/A","N/A","Unit 3 Marshall Business Centre, Faraday Road, Hereford","Hereford","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.066039434567905","-2.72770800123457","2026-05-18"
"Severn Valley Electricians Ltd","N/A","N/A","N/A","gareth@svtest.co.uk","07837 495302","https://www.svelectricians.co.uk","115 Ransome Avenue, Worcester","Worcester","West Midlands","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","West Midlands","Commercial; Residential","OZEV authorised","52.17471750483872","-2.2096299048387102","2026-05-18"
"Sewell Electrical Services","N/A","N/A","N/A","info@sewellelectricalservices.com","07580 113798","https://www.sewellelectricalservices.com","80 Reighton Avenue, York","York","Yorkshire & Humber","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","Yorkshire & Humber","Commercial; Residential","OZEV authorised","53.979869216666664","-1.1002325500000003","2026-05-18"
"SG&H Electrical Ltd","N/A","N/A","N/A","sgandh@me.com","07973 401270","https://www.sgandh.com","40 Ninth Avenue, Newcastle Upon Tyne","Newcastle Upon Tyne","North East","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","North East","Commercial; Residential","OZEV authorised","54.98408030888891","-1.5779378288888892","2026-05-18"
"SGS Heating and Electrical Ltd","N/A","N/A","N/A","dan.noke@sgsgas.co.uk","01722 331066","https://www.sgsgas.co.uk","Unit 4 Dolphin Industrial Estate, Southampton Road,, Silisbury","Silisbury","South West","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South West","Commercial; Residential","OZEV authorised","51.0646374","-1.7800433083333334","2026-05-18"
"Sheerwater Solar Ltd t/a Sheerwater Solar","N/A","N/A","N/A","info@sheerwatersolar.co.uk","01932 627555","https://www.sheerwatersolar.co.uk","Grangefield Yard, Oak Tree Close,, Guildford","Guildford","South East","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","South East","Commercial; Residential","OZEV authorised","51.26733875","-0.5750396291666667","2026-05-18"
"Shell EV Charging Solutions UK Ltd","N/A","N/A","N/A","ozevbusiness@shellrecharge.com","N/A","https://www.shellrecharge.com/en-gb","1 Waterhouse Square, 138 - 142 Holborn, London","London","London","United Kingdom","EV chargepoint installation","Commercial and residential installations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","https://www.gov.uk/electric-vehicle-chargepoint-installers","OZEV-authorised; commercial installs","London","Commercial; Residential","OZEV authorised","51.51814656999998","-0.10949410250000005","2026-05-18"
